Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-05-19 00:00:00-03:00,33.88133029939257,34.476753161362836,33.73727921740443,34.21745681762695,1855900,0.0,0.0,TAEE11.SA
2025-05-20 00:00:00-03:00,34.188644476566374,34.54397854680354,34.034987787410785,34.447940826416016,1293400,0.0,0.0,TAEE11.SA
2025-05-21 00:00:00-03:00,34.23666284469446,34.41912900584928,33.94855336655164,34.00617599487305,852900,0.0,0.0,TAEE11.SA
2025-05-22 00:00:00-03:00,33.89093474725453,34.35190478813333,33.833312118345596,33.99657440185547,1327100,0.0,0.0,TAEE11.SA
2025-05-23 00:00:00-03:00,33.85252350875716,34.37111623748453,33.593227144393474,34.121421813964844,1468600,0.0,0.0,TAEE11.SA
2025-05-26 00:00:00-03:00,34.35190765838746,34.572788925797646,34.12142078695775,34.419132232666016,1021800,0.0,0.0,TAEE11.SA
2025-05-27 00:00:00-03:00,34.428730406837865,35.312259043288186,34.41912846733329,35.07217025756836,2192600,0.0,0.0,TAEE11.SA
2025-05-28 00:00:00-03:00,33.900538381183274,34.399923532958084,33.593225005239454,34.19824981689453,3372200,0.0,0.0,TAEE11.SA
2025-05-29 00:00:00-03:00,34.20785135136454,34.37111364109686,33.98697009399147,34.0830078125,1121700,0.0,0.0,TAEE11.SA
2025-05-30 00:00:00-03:00,34.09260899731581,34.41912990608219,33.89093528811241,33.97736740112305,2976100,0.0,0.0,TAEE11.SA
2025-06-02 00:00:00-03:00,33.95816301828096,34.05419708013529,33.38194765676112,33.47798538208008,2262800,0.0,0.0,TAEE11.SA
2025-06-03 00:00:00-03:00,33.46837503940709,34.12141682526067,33.36273905170899,33.900535583496094,1547800,0.0,0.0,TAEE11.SA
2025-06-04 00:00:00-03:00,33.929354236152854,34.10221481838305,33.31472377175726,33.3243293762207,1949000,0.0,0.0,TAEE11.SA
2025-06-05 00:00:00-03:00,33.477983066048964,33.477983066048964,32.94018283186211,33.03622055053711,1200500,0.0,0.0,TAEE11.SA
2025-06-06 00:00:00-03:00,33.13225534742992,33.23789500860502,32.7961324832041,33.007408142089844,1344700,0.0,0.0,TAEE11.SA
2025-06-09 00:00:00-03:00,32.834541451304325,32.99780373275863,32.40238456205321,32.70009231567383,1323900,0.0,0.0,TAEE11.SA
2025-06-10 00:00:00-03:00,32.70009253096256,33.07463045796028,32.613660419850454,32.8249397277832,1509400,0.0,0.0,TAEE11.SA
