Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2024-12-02 00:00:00-03:00,10.109999656677246,10.210000038146973,9.779999732971191,9.989999771118164,19262600,0.0,0.0,CSAN3.SA
2024-12-03 00:00:00-03:00,10.0,10.130000114440918,9.8100004196167,9.9399995803833,13743300,0.0,0.0,CSAN3.SA
2024-12-04 00:00:00-03:00,9.9399995803833,9.960000038146973,9.640000343322754,9.720000267028809,20680200,0.0,0.0,CSAN3.SA
2024-12-05 00:00:00-03:00,9.84000015258789,10.010000228881836,9.739999771118164,9.819999694824219,17899600,0.0,0.0,CSAN3.SA
2024-12-06 00:00:00-03:00,9.770000457763672,9.789999961853027,9.260000228881836,9.399999618530273,21836400,0.0,0.0,CSAN3.SA
2024-12-09 00:00:00-03:00,9.479999542236328,9.680000305175781,9.350000381469727,9.359999656677246,21126200,0.0,0.0,CSAN3.SA
2024-12-10 00:00:00-03:00,9.5,9.65999984741211,9.4399995803833,9.609999656677246,9882500,0.0,0.0,CSAN3.SA
2024-12-11 00:00:00-03:00,9.65999984741211,10.0,9.34000015258789,9.739999771118164,21706400,0.0,0.0,CSAN3.SA
2024-12-12 00:00:00-03:00,9.609999656677246,9.609999656677246,9.09000015258789,9.260000228881836,20330000,0.0,0.0,CSAN3.SA
2024-12-13 00:00:00-03:00,9.279999732971191,9.300000190734863,8.90999984741211,8.90999984741211,17365200,0.0,0.0,CSAN3.SA
2024-12-16 00:00:00-03:00,8.9399995803833,9.010000228881836,8.619999885559082,8.6899995803833,15207800,0.0,0.0,CSAN3.SA
2024-12-17 00:00:00-03:00,8.739999771118164,8.970000267028809,8.5600004196167,8.819999694824219,23688700,0.0,0.0,CSAN3.SA
2024-12-18 00:00:00-03:00,8.84000015258789,8.850000381469727,8.289999961853027,8.350000381469727,29283600,0.0,0.0,CSAN3.SA
2024-12-19 00:00:00-03:00,8.390000343322754,8.460000038146973,8.199999809265137,8.289999961853027,22037400,0.0,0.0,CSAN3.SA
2024-12-20 00:00:00-03:00,8.229999542236328,8.65999984741211,8.1899995803833,8.520000457763672,22852600,0.0,0.0,CSAN3.SA
2024-12-23 00:00:00-03:00,8.420000076293945,8.609999656677246,8.40999984741211,8.539999961853027,16158900,0.0,0.0,CSAN3.SA
2024-12-26 00:00:00-03:00,8.550000190734863,8.59000015258789,8.34000015258789,8.359999656677246,12265900,0.0,0.0,CSAN3.SA
2024-12-27 00:00:00-03:00,8.430000305175781,8.470000267028809,8.140000343322754,8.15999984741211,14621200,0.0,0.0,CSAN3.SA
2024-12-30 00:00:00-03:00,8.239999771118164,8.289999961853027,8.100000381469727,8.15999984741211,11329500,0.0,0.0,CSAN3.SA
2025-01-02 00:00:00-03:00,8.180000305175781,8.220000267028809,7.900000095367432,8.020000457763672,16226100,0.0,0.0,CSAN3.SA
2025-01-03 00:00:00-03:00,8.010000228881836,8.100000381469727,7.920000076293945,8.050000190734863,14614100,0.0,0.0,CSAN3.SA
2025-01-06 00:00:00-03:00,8.15999984741211,8.460000038146973,8.140000343322754,8.289999961853027,18328600,0.0,0.0,CSAN3.SA
2025-01-07 00:00:00-03:00,8.40999984741211,8.520000457763672,8.300000190734863,8.380000114440918,16953500,0.0,0.0,CSAN3.SA
2025-01-08 00:00:00-03:00,8.329999923706055,8.350000381469727,8.09000015258789,8.199999809265137,12836800,0.0,0.0,CSAN3.SA
2025-01-09 00:00:00-03:00,8.149999618530273,8.300000190734863,8.100000381469727,8.210000038146973,7970300,0.0,0.0,CSAN3.SA
2025-01-10 00:00:00-03:00,8.239999771118164,8.25,8.050000190734863,8.109999656677246,15466800,0.0,0.0,CSAN3.SA
2025-01-13 00:00:00-03:00,8.109999656677246,8.489999771118164,8.069999694824219,8.210000038146973,18084000,0.0,0.0,CSAN3.SA
2025-01-14 00:00:00-03:00,8.210000038146973,8.279999732971191,8.0600004196167,8.229999542236328,15181400,0.0,0.0,CSAN3.SA
2025-01-15 00:00:00-03:00,8.3100004196167,8.680000305175781,8.300000190734863,8.579999923706055,29289100,0.0,0.0,CSAN3.SA
2025-01-16 00:00:00-03:00,9.300000190734863,9.319999694824219,8.630000114440918,8.630000114440918,50819600,0.0,0.0,CSAN3.SA
2025-01-17 00:00:00-03:00,8.729999542236328,8.75,8.199999809265137,8.199999809265137,28519500,0.0,0.0,CSAN3.SA
2025-01-20 00:00:00-03:00,8.199999809265137,8.199999809265137,7.639999866485596,7.639999866485596,36878200,0.0,0.0,CSAN3.SA
2025-01-21 00:00:00-03:00,7.699999809265137,7.829999923706055,7.570000171661377,7.75,27015900,0.0,0.0,CSAN3.SA
2025-01-22 00:00:00-03:00,7.840000152587891,7.909999847412109,7.659999847412109,7.730000019073486,25724300,0.0,0.0,CSAN3.SA
