Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2022-12-12 00:00:00-03:00,4.860000133514404,4.929999828338623,4.679999828338623,4.869999885559082,4459300,0.0,0.0,LIGT3.SA
2022-12-13 00:00:00-03:00,4.880000114440918,4.920000076293945,4.579999923706055,4.579999923706055,4820500,0.0,0.0,LIGT3.SA
2022-12-14 00:00:00-03:00,4.559999942779541,4.699999809265137,4.420000076293945,4.619999885559082,4250700,0.0,0.0,LIGT3.SA
2022-12-15 00:00:00-03:00,4.579999923706055,4.760000228881836,4.539999961853027,4.619999885559082,3339100,0.0,0.0,LIGT3.SA
2022-12-16 00:00:00-03:00,4.619999885559082,4.699999809265137,4.519999980926514,4.559999942779541,3445700,0.0,0.0,LIGT3.SA
2022-12-19 00:00:00-03:00,4.570000171661377,4.630000114440918,4.460000038146973,4.489999771118164,3699500,0.0,0.0,LIGT3.SA
2022-12-20 00:00:00-03:00,4.5,4.980000019073486,4.5,4.739999771118164,5678300,0.0,0.0,LIGT3.SA
2022-12-21 00:00:00-03:00,4.760000228881836,4.889999866485596,4.550000190734863,4.829999923706055,6080300,0.0,0.0,LIGT3.SA
2022-12-22 00:00:00-03:00,4.829999923706055,4.900000095367432,4.679999828338623,4.800000190734863,2156000,0.0,0.0,LIGT3.SA
2022-12-23 00:00:00-03:00,4.829999923706055,4.920000076293945,4.789999961853027,4.860000133514404,1668800,0.0,0.0,LIGT3.SA
2022-12-26 00:00:00-03:00,4.860000133514404,4.929999828338623,4.75,4.869999885559082,1119500,0.0,0.0,LIGT3.SA
2022-12-27 00:00:00-03:00,4.920000076293945,4.949999809265137,4.639999866485596,4.650000095367432,2262600,0.0,0.0,LIGT3.SA
2022-12-28 00:00:00-03:00,4.670000076293945,4.840000152587891,4.579999923706055,4.789999961853027,3076300,0.0,0.0,LIGT3.SA
2022-12-29 00:00:00-03:00,4.800000190734863,4.929999828338623,4.630000114440918,4.630000114440918,4759000,0.0,0.0,LIGT3.SA
2023-01-02 00:00:00-03:00,4.590000152587891,4.639999866485596,4.28000020980835,4.340000152587891,4930200,0.0,0.0,LIGT3.SA
2023-01-03 00:00:00-03:00,4.380000114440918,4.400000095367432,4.239999771118164,4.289999961853027,4348300,0.0,0.0,LIGT3.SA
2023-01-04 00:00:00-03:00,4.309999942779541,4.349999904632568,4.230000019073486,4.320000171661377,3472800,0.0,0.0,LIGT3.SA
2023-01-05 00:00:00-03:00,4.349999904632568,4.389999866485596,4.25,4.320000171661377,5571500,0.0,0.0,LIGT3.SA
2023-01-06 00:00:00-03:00,4.320000171661377,4.429999828338623,4.269999980926514,4.329999923706055,3880600,0.0,0.0,LIGT3.SA
2023-01-09 00:00:00-03:00,4.300000190734863,4.349999904632568,4.199999809265137,4.320000171661377,4414800,0.0,0.0,LIGT3.SA
2023-01-10 00:00:00-03:00,4.309999942779541,4.480000019073486,4.28000020980835,4.480000019073486,4625900,0.0,0.0,LIGT3.SA
2023-01-11 00:00:00-03:00,4.46999979019165,4.909999847412109,4.429999828338623,4.769999980926514,5469800,0.0,0.0,LIGT3.SA
2023-01-12 00:00:00-03:00,4.71999979019165,4.789999961853027,4.53000020980835,4.559999942779541,2845700,0.0,0.0,LIGT3.SA
2023-01-13 00:00:00-03:00,4.539999961853027,4.559999942779541,4.409999847412109,4.440000057220459,3414700,0.0,0.0,LIGT3.SA
2023-01-16 00:00:00-03:00,4.440000057220459,4.579999923706055,4.309999942779541,4.5,3978700,0.0,0.0,LIGT3.SA
2023-01-17 00:00:00-03:00,4.519999980926514,4.599999904632568,4.480000019073486,4.539999961853027,2592900,0.0,0.0,LIGT3.SA
2023-01-18 00:00:00-03:00,4.579999923706055,4.650000095367432,4.489999771118164,4.489999771118164,2879500,0.0,0.0,LIGT3.SA
2023-01-19 00:00:00-03:00,4.440000057220459,4.480000019073486,4.369999885559082,4.480000019073486,7413300,0.0,0.0,LIGT3.SA
2023-01-20 00:00:00-03:00,4.480000019073486,4.489999771118164,4.25,4.260000228881836,6893900,0.0,0.0,LIGT3.SA
2023-01-23 00:00:00-03:00,4.260000228881836,4.489999771118164,4.239999771118164,4.389999866485596,3753900,0.0,0.0,LIGT3.SA
2023-01-24 00:00:00-03:00,4.429999828338623,4.449999809265137,4.349999904632568,4.440000057220459,2317500,0.0,0.0,LIGT3.SA
2023-01-25 00:00:00-03:00,4.440000057220459,4.519999980926514,4.329999923706055,4.400000095367432,3887900,0.0,0.0,LIGT3.SA
2023-01-26 00:00:00-03:00,4.420000076293945,4.440000057220459,4.349999904632568,4.389999866485596,1811300,0.0,0.0,LIGT3.SA
2023-01-27 00:00:00-03:00,4.389999866485596,4.409999847412109,4.309999942779541,4.320000171661377,2005400,0.0,0.0,LIGT3.SA
2023-01-30 00:00:00-03:00,4.340000152587891,4.360000133514404,4.230000019073486,4.239999771118164,3248500,0.0,0.0,LIGT3.SA
2023-01-31 00:00:00-03:00,4.25,4.28000020980835,3.7899999618530273,3.809999942779541,14539900,0.0,0.0,LIGT3.SA
2023-02-01 00:00:00-03:00,3.799999952316284,3.869999885559082,3.2300000190734863,3.4600000381469727,30489800,0.0,0.0,LIGT3.SA
2023-02-02 00:00:00-03:00,3.4700000286102295,3.549999952316284,3.25,3.2699999809265137,10542100,0.0,0.0,LIGT3.SA
2023-02-03 00:00:00-03:00,3.1500000953674316,3.3399999141693115,3.0,3.1600000858306885,18390900,0.0,0.0,LIGT3.SA
2023-02-06 00:00:00-03:00,3.180000066757202,3.2200000286102295,3.0399999618530273,3.0999999046325684,10358300,0.0,0.0,LIGT3.SA
2023-02-07 00:00:00-03:00,2.7100000381469727,2.930000066757202,2.559999942779541,2.6600000858306885,29498500,0.0,0.0,LIGT3.SA
2023-02-08 00:00:00-03:00,2.799999952316284,2.9200000762939453,2.680000066757202,2.8299999237060547,15185800,0.0,0.0,LIGT3.SA
2023-02-09 00:00:00-03:00,2.8299999237060547,2.869999885559082,2.609999895095825,2.609999895095825,9630400,0.0,0.0,LIGT3.SA
2023-02-10 00:00:00-03:00,2.609999895095825,2.630000114440918,2.4000000953674316,2.5199999809265137,12498800,0.0,0.0,LIGT3.SA
2023-02-13 00:00:00-03:00,2.5199999809265137,2.7100000381469727,2.4200000762939453,2.6700000762939453,8130300,0.0,0.0,LIGT3.SA
2023-02-14 00:00:00-03:00,2.6700000762939453,2.700000047683716,2.4200000762939453,2.4200000762939453,9145400,0.0,0.0,LIGT3.SA
2023-02-15 00:00:00-03:00,2.430000066757202,2.6500000953674316,2.309999942779541,2.5999999046325684,10163700,0.0,0.0,LIGT3.SA
2023-02-16 00:00:00-03:00,2.5799999237060547,2.6500000953674316,2.4600000381469727,2.490000009536743,6686500,0.0,0.0,LIGT3.SA
2023-02-17 00:00:00-03:00,2.4600000381469727,2.6700000762939453,2.450000047683716,2.640000104904175,6308000,0.0,0.0,LIGT3.SA
2023-02-22 00:00:00-03:00,2.619999885559082,2.640000104904175,2.5199999809265137,2.5899999141693115,5727800,0.0,0.0,LIGT3.SA
2023-02-23 00:00:00-03:00,2.5999999046325684,2.740000009536743,2.5299999713897705,2.569999933242798,10576900,0.0,0.0,LIGT3.SA
2023-02-24 00:00:00-03:00,2.5799999237060547,2.700000047683716,2.440000057220459,2.490000009536743,6452300,0.0,0.0,LIGT3.SA
