Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2024-12-02 00:00:00-03:00,34.48848911661377,34.73609770257391,34.31162439517911,34.470802307128906,1058300,0.0,0.0,AXIA6.SA
2024-12-03 00:00:00-03:00,34.638820557824744,34.93948956026708,34.40005707282139,34.8156852722168,1605500,0.0,0.0,AXIA6.SA
2024-12-04 00:00:00-03:00,34.63882459501089,35.0633013083905,34.25856996885765,34.709571838378906,1028500,0.0,0.0,AXIA6.SA
2024-12-05 00:00:00-03:00,36.036049806606115,36.99111728574998,35.646950115147874,35.90340042114258,3306500,0.0,0.0,AXIA6.SA
2024-12-06 00:00:00-03:00,35.71769152789984,36.30134271172155,35.62041576836059,35.770751953125,1804700,0.0,0.0,AXIA6.SA
2024-12-09 00:00:00-03:00,35.717695482165986,36.009522793091605,34.966024595368594,35.38165283203125,2321500,0.0,0.0,AXIA6.SA
2024-12-10 00:00:00-03:00,35.49661516419346,35.9476203918457,35.470086635536546,35.9476203918457,937600,0.0,0.0,AXIA6.SA
2024-12-11 00:00:00-03:00,35.947619071958,36.964585322964496,35.32859422985049,36.327877044677734,1917900,0.0,0.0,AXIA6.SA
2024-12-12 00:00:00-03:00,35.885716933111176,36.09795190144954,34.90412092765773,35.116355895996094,1377800,0.0,0.0,AXIA6.SA
2024-12-13 00:00:00-03:00,35.15172938795156,35.691165271764476,34.98370975750737,35.50545883178711,2179500,0.0,0.0,AXIA6.SA
2024-12-16 00:00:00-03:00,35.50545442338873,36.0360451498493,34.67419134560998,34.718406677246094,2739900,0.0,0.0,AXIA6.SA
2024-12-17 00:00:00-03:00,34.89527293373266,35.505456007134896,34.54154689145193,35.19594192504883,1857000,0.0,0.0,AXIA6.SA
2024-12-18 00:00:00-03:00,35.036768731079604,35.17825984167816,33.93136837533643,34.27625274658203,2251200,0.0,0.0,AXIA6.SA
2024-12-19 00:00:00-03:00,34.27624957006624,35.01023695749699,34.03748608395735,34.6741943359375,1557700,0.0,0.0,AXIA6.SA
2024-12-20 00:00:00-03:00,35.37280752925048,35.629261193456855,34.99254957843793,35.27553176879883,4859000,0.0,0.0,AXIA6.SA
2024-12-23 00:00:00-03:00,35.31975360554809,35.399342572077,34.69188696593911,34.72726058959961,1526800,0.0,0.0,AXIA6.SA
2024-12-26 00:00:00-03:00,34.75378689300612,35.284381093660585,34.75378689300612,35.02792739868164,2132200,0.0,0.0,AXIA6.SA
2024-12-27 00:00:00-03:00,35.28437732168036,35.47008375402059,34.99255003650528,35.063297271728516,1920800,0.0,0.0,AXIA6.SA
2024-12-30 00:00:00-03:00,34.89929161255172,35.41837573758813,34.704631529667665,35.075408935546875,2042300,1.823064,0.0,AXIA6.SA
2025-01-02 00:00:00-03:00,35.362759715675054,35.57595547508548,34.74170812435321,35.066139221191406,1803700,0.0,0.0,AXIA6.SA
2025-01-03 00:00:00-03:00,35.06614237913631,35.27006677746159,34.38020521387254,34.58413314819336,1368900,0.0,0.0,AXIA6.SA
2025-01-06 00:00:00-03:00,34.96417382142259,35.06613777519584,34.60266782967749,34.936363220214844,922100,0.0,0.0,AXIA6.SA
2025-01-07 00:00:00-03:00,34.97344207763672,35.30714100811113,34.917824410559284,34.97344207763672,1149200,0.0,0.0,AXIA6.SA
2025-01-08 00:00:00-03:00,34.93636706163245,35.20518050822921,34.48216844524044,35.14956283569336,1712100,0.0,0.0,AXIA6.SA
2025-01-09 00:00:00-03:00,35.149561785497504,35.390568156623296,34.88075188292768,35.21445083618164,786200,0.0,0.0,AXIA6.SA
2025-01-10 00:00:00-03:00,35.26079802205473,35.26079802205473,34.65828561494572,34.8992919921875,1135400,0.0,0.0,AXIA6.SA
2025-01-13 00:00:00-03:00,34.81586318745065,35.03832677863205,34.639742347104104,34.66755294799805,1190200,0.0,0.0,AXIA6.SA
2025-01-14 00:00:00-03:00,34.66755824476614,34.964178768991246,34.537783671421536,34.852943420410156,648100,0.0,0.0,AXIA6.SA
2025-01-15 00:00:00-03:00,35.038328290716315,36.0857713910501,35.02906044734839,36.05796432495117,1204900,0.0,0.0,AXIA6.SA
2025-01-16 00:00:00-03:00,36.104311036052046,36.104311036052046,35.29787428579432,35.492530822753906,1116900,0.0,0.0,AXIA6.SA
2025-01-17 00:00:00-03:00,35.55741469670465,36.28969805742498,35.35348678966986,35.94672775268555,1525600,0.0,0.0,AXIA6.SA
2025-01-20 00:00:00-03:00,35.73353393496474,36.17846468128704,35.548145239998306,35.937461853027344,811900,0.0,0.0,AXIA6.SA
2025-01-21 00:00:00-03:00,35.93746283828763,36.41020066421712,35.83549887646089,36.26189041137695,873800,0.0,0.0,AXIA6.SA
2025-01-22 00:00:00-03:00,36.15992341884833,36.493622343768955,36.12284851074219,36.12284851074219,878900,0.0,0.0,AXIA6.SA
2025-01-23 00:00:00-03:00,36.09503799343947,36.410197697040935,35.770610446788716,35.94672775268555,931700,0.0,0.0,AXIA6.SA
2025-01-24 00:00:00-03:00,35.95600178908418,36.09504066106953,35.67792050911817,35.816959381103516,752500,0.0,0.0,AXIA6.SA
2025-01-27 00:00:00-03:00,35.65938044123629,36.94782638549805,35.50179881352339,36.94782638549805,1380400,0.0,0.0,AXIA6.SA
2025-01-28 00:00:00-03:00,36.97563090306216,37.18882664915712,36.595585697241575,36.669742584228516,1033400,0.0,0.0,AXIA6.SA
2025-01-29 00:00:00-03:00,36.92001819560099,36.92001819560099,36.326773684844696,36.42873764038086,681700,0.0,0.0,AXIA6.SA
2025-01-30 00:00:00-03:00,36.484361013846474,37.59668978348729,36.438014718443874,37.44837951660156,913900,0.0,0.0,AXIA6.SA
2025-01-31 00:00:00-03:00,37.45764513438441,37.54106987554766,36.79951858520508,36.79951858520508,1006200,0.0,0.0,AXIA6.SA
2025-02-03 00:00:00-03:00,36.65120727105373,37.86549636900211,36.40093305477546,37.30933380126953,1445300,0.0,0.0,AXIA6.SA
2025-02-04 00:00:00-03:00,37.30933352913591,37.30933352913591,36.725360362079435,36.864402770996094,782000,0.0,0.0,AXIA6.SA
2025-02-05 00:00:00-03:00,36.85513043653077,36.920019485407614,36.45654951568467,36.753170013427734,925300,0.0,0.0,AXIA6.SA
2025-02-06 00:00:00-03:00,36.706821821667326,36.706821821667326,36.23408398734386,36.530704498291016,1120600,0.0,0.0,AXIA6.SA
2025-02-07 00:00:00-03:00,36.34531549769343,36.53070419951802,35.826231375779024,35.87257766723633,1279600,0.0,0.0,AXIA6.SA
2025-02-10 00:00:00-03:00,36.076498175937246,36.64193206447808,36.076498175937246,36.493621826171875,924800,0.0,0.0,AXIA6.SA
2025-02-11 00:00:00-03:00,36.77170742510017,37.198102504599206,36.586322257312794,37.170291900634766,1418500,0.0,0.0,AXIA6.SA
2025-02-12 00:00:00-03:00,36.55851047852736,37.2907938901397,36.40093238377284,36.82732391357422,1968000,0.0,0.0,AXIA6.SA
2025-02-13 00:00:00-03:00,36.79951381499087,37.522525787353516,36.65120357614738,37.522525787353516,1379800,0.0,0.0,AXIA6.SA
2025-02-14 00:00:00-03:00,37.79134018600919,38.85731895050344,37.78206880684244,38.838783264160156,1474200,0.0,0.0,AXIA6.SA
2025-02-17 00:00:00-03:00,39.01490006892059,40.062343133555,38.8387827629712,39.812068939208984,2268300,0.0,0.0,AXIA6.SA
2025-02-18 00:00:00-03:00,39.8120700580534,40.03453365750508,38.97782272012172,39.12613296508789,1441000,0.0,0.0,AXIA6.SA
2025-02-19 00:00:00-03:00,38.91294077461192,39.357871550280244,38.755362671894076,38.89440155029297,1052100,0.0,0.0,AXIA6.SA
2025-02-20 00:00:00-03:00,38.931475063173835,39.13540296883268,38.514351408869395,38.977821350097656,977900,0.0,0.0,AXIA6.SA
2025-02-21 00:00:00-03:00,39.07052395783924,39.09833102741918,38.5885147144785,38.84805679321289,1048300,0.0,0.0,AXIA6.SA
2025-02-24 00:00:00-03:00,38.931477943878114,39.03344190425228,38.23627298059457,38.26408004760742,806300,0.0,0.0,AXIA6.SA
2025-02-25 00:00:00-03:00,38.26408032250238,39.302255621047486,38.26408032250238,38.70901107788086,1186300,0.0,0.0,AXIA6.SA
2025-02-26 00:00:00-03:00,38.931474595101555,39.15394172005422,38.152844961759726,38.72754669189453,1058400,0.0,0.0,AXIA6.SA
2025-02-27 00:00:00-03:00,38.52362759605148,38.79243750815828,38.15285018239349,38.25481414794922,782500,0.0,0.0,AXIA6.SA
2025-02-28 00:00:00-03:00,39.39495217494999,40.5721664642621,38.9036750793457,38.9036750793457,4197000,0.0,0.0,AXIA6.SA
2025-03-05 00:00:00-03:00,38.87586268799763,39.181754588115616,38.46801035716916,38.505088806152344,1104400,0.0,0.0,AXIA6.SA
2025-03-06 00:00:00-03:00,38.55143046537472,39.42275269577063,38.115767582179224,39.03343963623047,1262700,0.0,0.0,AXIA6.SA
2025-03-07 00:00:00-03:00,38.56070123352729,40.062346526791046,38.50508709851442,39.561798095703125,1382500,0.0,0.0,AXIA6.SA
2025-03-10 00:00:00-03:00,39.16321255439936,40.117959563260314,39.10759488491411,39.85841751098633,2139700,0.0,0.0,AXIA6.SA
2025-03-11 00:00:00-03:00,39.886224125062995,39.895495504536285,39.153944266458424,39.6081428527832,1523000,0.0,0.0,AXIA6.SA
2025-03-12 00:00:00-03:00,39.59887318906129,39.83987600436019,39.27444210631865,39.812068939208984,1203400,0.0,0.0,AXIA6.SA
2025-03-13 00:00:00-03:00,39.802804702953296,40.794630279277776,39.3022597604313,40.59070587158203,1575200,0.0,0.0,AXIA6.SA
2025-03-14 00:00:00-03:00,40.34969436588638,41.04489931932202,39.673028635528446,40.65558624267578,2369500,0.0,0.0,AXIA6.SA
2025-03-17 00:00:00-03:00,40.65558702562944,41.146864070666595,40.5165446178665,40.96147537231445,1058400,0.0,0.0,AXIA6.SA
2025-03-18 00:00:00-03:00,41.017094068072666,41.29517535455543,40.627780974195865,41.05417251586914,905200,0.0,0.0,AXIA6.SA
2025-03-19 00:00:00-03:00,41.128322296793584,42.2684579473638,40.87804809993742,42.120147705078125,2216400,0.0,0.0,AXIA6.SA
