Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Ticker
2025-05-19 00:00:00-03:00,19.5,19.84000015258789,19.43000030517578,19.600000381469727,8492000,0.0,0.0,VBBR3.SA
2025-05-20 00:00:00-03:00,19.6200008392334,19.670000076293945,19.149999618530273,19.559999465942383,6655500,0.0,0.0,VBBR3.SA
2025-05-21 00:00:00-03:00,19.350000381469727,19.440000534057617,19.079999923706055,19.079999923706055,7087800,0.0,0.0,VBBR3.SA
2025-05-22 00:00:00-03:00,19.219999313354492,19.290000915527344,18.899999618530273,19.110000610351562,8091100,0.0,0.0,VBBR3.SA
2025-05-23 00:00:00-03:00,18.899999618530273,19.270000457763672,18.600000381469727,19.18000030517578,7125500,0.0,0.0,VBBR3.SA
2025-05-26 00:00:00-03:00,19.34000015258789,19.780000686645508,19.239999771118164,19.59000015258789,4995300,0.0,0.0,VBBR3.SA
2025-05-27 00:00:00-03:00,20.049999237060547,20.649999618530273,20.049999237060547,20.18000030517578,16349700,0.0,0.0,VBBR3.SA
2025-05-28 00:00:00-03:00,20.139999389648438,20.5,19.93000030517578,20.420000076293945,8988900,0.0,0.0,VBBR3.SA
2025-05-29 00:00:00-03:00,20.280000686645508,20.829999923706055,20.260000228881836,20.690000534057617,8830300,0.0,0.0,VBBR3.SA
2025-05-30 00:00:00-03:00,20.780000686645508,21.0,20.079999923706055,20.18000030517578,14532800,0.0,0.0,VBBR3.SA
2025-06-02 00:00:00-03:00,20.420000076293945,20.6200008392334,19.969999313354492,20.1299991607666,13845600,0.0,0.0,VBBR3.SA
2025-06-03 00:00:00-03:00,20.15999984741211,20.579999923706055,19.889999389648438,20.450000762939453,7569400,0.0,0.0,VBBR3.SA
2025-06-04 00:00:00-03:00,20.549999237060547,20.780000686645508,20.3700008392334,20.489999771118164,7120900,0.0,0.0,VBBR3.SA
2025-06-05 00:00:00-03:00,20.40999984741211,20.530000686645508,20.09000015258789,20.25,11413300,0.0,0.0,VBBR3.SA
2025-06-06 00:00:00-03:00,20.25,20.450000762939453,19.959999084472656,20.1299991607666,5118700,0.0,0.0,VBBR3.SA
2025-06-09 00:00:00-03:00,20.110000610351562,20.600000381469727,19.790000915527344,20.510000228881836,10169600,0.0,0.0,VBBR3.SA
2025-06-10 00:00:00-03:00,20.780000686645508,20.959999084472656,20.350000381469727,20.5,9834700,0.0,0.0,VBBR3.SA
2025-06-11 00:00:00-03:00,20.399999618530273,21.5,20.280000686645508,21.010000228881836,9358600,0.0,0.0,VBBR3.SA
2025-06-12 00:00:00-03:00,20.799999237060547,21.209999084472656,20.770000457763672,21.110000610351562,5991200,0.0,0.0,VBBR3.SA
2025-06-13 00:00:00-03:00,21.049999237060547,21.280000686645508,20.850000381469727,21.06999969482422,8141700,0.0,0.0,VBBR3.SA
2025-06-16 00:00:00-03:00,21.260000228881836,21.6200008392334,21.149999618530273,21.459999084472656,8510700,0.0,0.0,VBBR3.SA
2025-06-17 00:00:00-03:00,21.420000076293945,21.690000534057617,21.299999237060547,21.5,7217200,0.0,0.0,VBBR3.SA
2025-06-18 00:00:00-03:00,21.389999389648438,21.90999984741211,21.3700008392334,21.6299991607666,6728300,0.0,0.0,VBBR3.SA
2025-06-20 00:00:00-03:00,21.469999313354492,21.809999465942383,21.350000381469727,21.43000030517578,10056100,0.0,0.0,VBBR3.SA
2025-06-23 00:00:00-03:00,21.5,21.530000686645508,21.059999465942383,21.530000686645508,8368100,0.0,0.0,VBBR3.SA
2025-06-24 00:00:00-03:00,21.559999465942383,22.020000457763672,21.530000686645508,21.799999237060547,15152000,0.0,0.0,VBBR3.SA
2025-06-25 00:00:00-03:00,21.649999618530273,21.84000015258789,21.489999771118164,21.700000762939453,15161800,0.0,0.0,VBBR3.SA
2025-06-26 00:00:00-03:00,21.670000076293945,21.700000762939453,21.100000381469727,21.209999084472656,16014000,0.0,0.0,VBBR3.SA
2025-06-27 00:00:00-03:00,21.059999465942383,21.309999465942383,20.979999542236328,21.209999084472656,10885900,0.0,0.0,VBBR3.SA
2025-06-30 00:00:00-03:00,21.65999984741211,21.899999618530273,21.329999923706055,21.65999984741211,13350300,0.0,0.0,VBBR3.SA
2025-07-01 00:00:00-03:00,21.6200008392334,22.010000228881836,21.549999237060547,21.81999969482422,4874700,0.0,0.0,VBBR3.SA
2025-07-02 00:00:00-03:00,21.81999969482422,21.829999923706055,21.299999237060547,21.43000030517578,7904500,0.0,0.0,VBBR3.SA
